timestamp,date,time,day_of_week,hour,is_weekend,is_rush_hour,route_name,origin,destination,distance_km,duration_minutes,duration_in_traffic_minutes,delay_minutes,avg_speed_kmh,traffic_status,traffic_multiplier
2025-12-24 01:06:11,Area 1 to Area 2,Area 1,Area 2,1.29,2.24,2.41,0.17,No Traffic,1.08,,,,,,,
2025-12-24 01:06:11,Area 2 to Area 3,Area 2,Area 3,3.07,3.54,3.38,-0.16,No Traffic,0.96,,,,,,,
2025-12-24 01:06:11,Utako to Wuye,Utako,Wuye,6.03,9.19,9.84,0.65,No Traffic,1.07,,,,,,,
2025-12-24 01:06:36,Nyanya to Wuse,Nyanya,Wuse 2,24.31,26.15,24.05,-2.1,No Traffic,0.92,,,,,,,
2025-12-24 01:06:36,Kuje to Central,Kuje,Central Area,40.56,35.02,37.01,1.99,No Traffic,1.06,,,,,,,
2025-12-24 01:06:36,Lugbe to Area 1,Lugbe,Area 1,35.45,44.06,40.1,-3.96,No Traffic,0.91,,,,,,,
2025-12-24 01:06:36,Kubwa to CBD,Kubwa,Central Business District,4.04,7.53,7.76,0.23,No Traffic,1.03,,,,,,,
2025-12-24 01:06:36,Airport to Maitama,Airport Road,Maitama,41.36,45.21,42.93,-2.28,No Traffic,0.95,,,,,,,
2025-12-24 01:06:36,Gwagwalada to City Gate,Gwagwalada,City Gate,55.09,43.08,45.54,2.46,No Traffic,1.06,,,,,,,
2025-12-24 01:06:36,Wuse to CBD,Wuse Market,Central Business District,3.78,7.07,6.36,-0.7,No Traffic,0.9,,,,,,,
2025-12-24 01:06:36,Maitama to Wuse,Maitama,Wuse,3.76,4.9,5.28,0.38,No Traffic,1.08,,,,,,,
2025-12-24 01:06:36,Asokoro to Wuse,Asokoro,Wuse,9.11,8.22,7.61,-0.61,No Traffic,0.93,,,,,,,
2025-12-24 01:06:36,Asokoro to Maitama,Asokoro,Maitama,7.33,7.04,6.55,-0.49,No Traffic,0.93,,,,,,,
2025-12-24 01:06:36,CBD to Maitama,CBD,Maitama,4.0,5.75,6.22,0.47,No Traffic,1.08,,,,,,,
2025-12-24 01:06:36,Garki to CBD,Garki,CBD,3.83,6.65,6.03,-0.62,No Traffic,0.91,,,,,,,
2025-12-24 01:06:36,Area 1 to Garki,Area 1,Garki,2.99,3.96,4.11,0.15,No Traffic,1.04,,,,,,,
2025-12-24 01:06:36,Area 2 to Garki,Area 2,Garki,2.47,2.88,2.72,-0.16,No Traffic,0.94,,,,,,,
2025-12-24 01:06:36,Area 3 to CBD,Area 3,CBD,3.56,7.08,7.63,0.55,No Traffic,1.08,,,,,,,
2025-12-24 01:06:36,Garki to Wuse,Garki,Wuse,5.26,6.24,6.16,-0.08,No Traffic,0.99,,,,,,,
2025-12-24 01:06:36,Gwarinpa to CBD,Gwarinpa,CBD,15.93,17.37,15.7,-1.67,No Traffic,0.9,,,,,,,
2025-12-24 01:06:36,Dutse to Gwarinpa,Dutse,Gwarinpa,8.36,11.81,11.24,-0.56,No Traffic,0.95,,,,,,,
2025-12-24 01:06:36,Kubwa to Gwarinpa,Kubwa,Gwarinpa,14.24,14.32,12.96,-1.36,No Traffic,0.9,,,,,,,
2025-12-24 01:06:36,Dutse to CBD,Dutse,CBD,8.29,9.25,9.32,0.07,No Traffic,1.01,,,,,,,
2025-12-24 01:06:36,Dutse to Wuse,Dutse,Wuse,5.43,5.55,5.14,-0.41,No Traffic,0.93,,,,,,,
2025-12-24 01:06:36,Gwarinpa to Wuse,Gwarinpa,Wuse,13.08,13.67,15.03,1.35,No Traffic,1.1,,,,,,,
2025-12-24 01:06:36,Jabi to CBD,Jabi,CBD,5.08,8.63,7.93,-0.7,No Traffic,0.92,,,,,,,
2025-12-24 01:06:36,Utako to Jabi,Utako,Jabi,4.62,7.79,7.08,-0.71,No Traffic,0.91,,,,,,,
2025-12-24 01:06:36,Utako to CBD,Utako,CBD,8.36,11.56,10.93,-0.63,No Traffic,0.95,,,,,,,
2025-12-24 01:06:36,Wuye to Jabi,Wuye,Jabi,7.59,9.03,9.29,0.27,No Traffic,1.03,,,,,,,
2025-12-24 01:06:36,Utako to Wuse,Utako,Wuse,4.69,7.31,6.74,-0.57,No Traffic,0.92,,,,,,,
2025-12-24 01:06:36,Jabi to Wuse,Jabi,Wuse,2.23,3.67,3.76,0.09,No Traffic,1.02,,,,,,,
2025-12-24 01:06:36,Nyanya to Karu,Nyanya,Karu,10.18,15.65,15.67,0.02,No Traffic,1.0,,,,,,,
2025-12-24 01:06:36,Karu to CBD,Karu,CBD,25.99,22.82,21.14,-1.68,No Traffic,0.93,,,,,,,
2025-12-24 01:06:36,Karu to Garki,Karu,Garki,28.08,21.98,21.46,-0.52,No Traffic,0.98,,,,,,,
2025-12-24 01:06:36,Nyanya to Garki,Nyanya,Garki,26.4,25.3,23.09,-2.22,No Traffic,0.91,,,,,,,
2025-12-24 01:06:36,Maraba to Nyanya,Maraba,Nyanya,24.45,32.2,34.96,2.76,No Traffic,1.09,,,,,,,
2025-12-24 01:06:36,Lugbe to Airport,Lugbe,Airport Road,35.33,57.9,61.16,3.25,No Traffic,1.06,,,,,,,
2025-12-24 01:06:36,Airport to CBD,Airport Road,CBD,38.44,44.76,46.07,1.31,No Traffic,1.03,,,,,,,
2025-12-24 01:06:36,Lugbe to CBD,Lugbe,CBD,35.83,46.32,44.16,-2.16,No Traffic,0.95,,,,,,,
2025-12-24 01:06:36,Lugbe to Garki,Lugbe,Garki,36.08,43.85,43.92,0.08,No Traffic,1.0,,,,,,,
2025-12-24 01:06:36,Kuje to Gwagwalada,Kuje,Gwagwalada,20.31,22.5,22.03,-0.48,No Traffic,0.98,,,,,,,
2025-12-24 01:06:36,Gwagwalada to CBD,Gwagwalada,CBD,55.46,45.34,46.52,1.18,No Traffic,1.03,,,,,,,
2025-12-24 01:06:36,Kuje to Lugbe,Kuje,Lugbe,19.91,33.02,34.37,1.35,No Traffic,1.04,,,,,,,
2025-12-24 01:06:36,Lokogoma to Garki,Lokogoma,Garki,6.51,7.37,6.86,-0.5,No Traffic,0.93,,,,,,,
2025-12-24 01:06:36,Apo to Lokogoma,Apo,Lokogoma,3.13,4.0,4.34,0.34,No Traffic,1.09,,,,,,,
2025-12-24 01:06:36,Gudu to Garki,Gudu,Garki,8.8,8.73,9.53,0.8,No Traffic,1.09,,,,,,,
2025-12-24 01:06:36,Lokogoma to CBD,Lokogoma,CBD,11.38,13.66,14.17,0.51,No Traffic,1.04,,,,,,,
2025-12-24 01:06:36,Galadimawa to Garki,Galadimawa,Garki,9.3,11.59,12.67,1.08,No Traffic,1.09,,,,,,,
2025-12-24 01:06:36,Maraba to CBD,Maraba,CBD,41.72,41.16,41.61,0.45,No Traffic,1.01,,,,,,,
2025-12-24 01:06:36,Karshi to Kuje,Karshi,Kuje,89.9,97.14,92.96,-4.18,No Traffic,0.96,,,,,,,
2025-12-24 01:06:36,Life Camp to Utako,Life Camp,Utako,7.59,9.79,10.13,0.34,No Traffic,1.03,,,,,,,
2025-12-24 01:06:36,Jikwoyi to Garki,Jikwoyi,Garki,15.16,14.32,15.0,0.68,No Traffic,1.05,,,,,,,
2025-12-24 01:06:36,Masaka to Lugbe,Masaka,Lugbe,30.23,48.35,45.85,-2.5,No Traffic,0.95,,,,,,,
2025-12-24 01:06:36,Kurudu to Nyanya,Kurudu,Nyanya,15.6,23.94,22.28,-1.67,No Traffic,0.93,,,,,,,
2025-12-24 01:06:36,Mpape to Gwarinpa,Mpape,Gwarinpa,11.3,15.18,15.0,-0.18,No Traffic,0.99,,,,,,,
2025-12-24 01:06:36,Bwari to Mpape,Bwari,Mpape,10.62,19.23,20.12,0.89,No Traffic,1.05,,,,,,,
2025-12-24 01:06:36,Bwari to CBD,Bwari,CBD,31.28,27.24,24.6,-2.64,No Traffic,0.9,,,,,,,
2025-12-24 01:06:36,Katampe to Maitama,Katampe,Maitama,8.38,9.64,9.54,-0.1,No Traffic,0.99,,,,,,,
2025-12-24 01:06:36,Jahi to Wuse,Jahi,Wuse,5.61,6.48,5.99,-0.49,No Traffic,0.92,,,,,,,
2025-12-24 01:06:36,Katampe to Jabi,Katampe,Jabi,10.29,11.64,11.12,-0.52,No Traffic,0.96,,,,,,,
2025-12-24 01:06:36,Berger to Garki,Berger,Garki,6.65,6.33,5.74,-0.59,No Traffic,0.91,,,,,,,
2025-12-24 01:06:36,Kado to Berger,Kado,Berger,7.22,6.98,6.8,-0.18,No Traffic,0.97,,,,,,,
2025-12-24 01:06:36,Kubwa to Nyanya,Kubwa,Nyanya,25.58,25.56,27.6,2.04,No Traffic,1.08,,,,,,,
2025-12-24 01:06:36,Gwarinpa to Lugbe,Gwarinpa,Lugbe,34.88,49.83,53.35,3.52,No Traffic,1.07,,,,,,,
2025-12-24 01:06:36,Maitama to Garki,Maitama,Garki,8.59,8.18,8.93,0.76,No Traffic,1.09,,,,,,,
2025-12-24 01:06:36,Jabi to Asokoro,Jabi,Asokoro,10.03,9.9,9.3,-0.59,No Traffic,0.94,,,,,,,
2025-12-24 01:06:36,Wuse to Jabi,Wuse,Jabi,2.61,5.29,5.18,-0.11,No Traffic,0.98,,,,,,,
2025-12-24 01:06:36,Wuse to Utako,Wuse,Utako,4.54,6.9,6.44,-0.46,No Traffic,0.93,,,,,,,
2025-12-24 01:06:36,Wuse to Garki,Wuse,Garki,6.0,7.09,7.72,0.63,No Traffic,1.09,,,,,,,
2025-12-24 01:06:36,Maitama to Asokoro,Maitama,Asokoro,6.87,6.51,5.87,-0.65,No Traffic,0.9,,,,,,,
2025-12-24 01:06:36,Maitama to Jabi,Maitama,Jabi,6.47,9.1,9.99,0.89,No Traffic,1.1,,,,,,,
2025-12-24 01:06:36,Asokoro to CBD,Asokoro,CBD,6.42,8.14,8.87,0.73,No Traffic,1.09,,,,,,,
2025-12-24 01:06:36,Asokoro to Garki,Asokoro,Garki,8.52,7.3,7.43,0.13,No Traffic,1.02,,,,,,,
2025-12-24 01:06:36,Gwarinpa to Dutse,Gwarinpa,Dutse,7.75,9.17,9.75,0.58,No Traffic,1.06,,,,,,,
2025-12-24 01:06:36,Gwarinpa to Kubwa,Gwarinpa,Kubwa,15.01,15.14,15.16,0.02,No Traffic,1.0,,,,,,,
2025-12-24 01:06:36,Kubwa to Dutse,Kubwa,Dutse,8.8,8.92,9.7,0.78,No Traffic,1.09,,,,,,,
2025-12-24 01:06:36,Kubwa to Wuse,Kubwa,Wuse,3.62,4.79,4.94,0.14,No Traffic,1.03,,,,,,,
2025-12-24 01:06:36,Nyanya to Maraba,Nyanya,Maraba,24.45,33.77,33.29,-0.48,No Traffic,0.99,,,,,,,
2025-12-24 01:06:36,Karu to Maraba,Karu,Maraba,10.35,24.54,23.42,-1.12,No Traffic,0.95,,,,,,,
2025-12-24 01:06:36,Lugbe to Lokogoma,Lugbe,Lokogoma,25.58,38.99,42.11,3.12,No Traffic,1.08,,,,,,,
2025-12-24 01:06:36,Lugbe to Apo,Lugbe,Apo,23.11,36.97,33.44,-3.53,No Traffic,0.9,,,,,,,
2025-12-24 01:06:36,Kuje to Gwagwalada,Kuje,Gwagwalada,20.31,22.5,23.54,1.04,No Traffic,1.05,,,,,,,
2025-12-24 01:06:36,Kuje to Lugbe,Kuje,Lugbe,19.91,33.02,34.42,1.4,No Traffic,1.04,,,,,,,
2025-12-24 01:06:36,Mpape to Bwari,Mpape,Bwari,15.53,17.7,19.23,1.53,No Traffic,1.09,,,,,,,
2025-12-24 01:06:36,Life Camp to Gwarinpa,Life Camp,Gwarinpa,4.86,7.81,8.21,0.41,No Traffic,1.05,,,,,,,
2025-12-24 01:06:36,Garki to Area 1,Garki,Area 1,2.46,3.49,3.65,0.16,No Traffic,1.05,,,,,,,
2025-12-24 01:06:36,Area 1 to Area 2,Area 1,Area 2,1.29,2.24,2.07,-0.17,No Traffic,0.92,,,,,,,
2025-12-24 01:06:36,Area 2 to Area 3,Area 2,Area 3,3.07,3.54,3.87,0.33,No Traffic,1.09,,,,,,,
2025-12-24 01:06:36,Utako to Wuye,Utako,Wuye,6.03,9.19,9.62,0.44,No Traffic,1.05,,,,,,,
2025-12-24 01:08:46,Airport to Maitama,Airport Road,Maitama,41.36,45.21,42.71,-2.5,No Traffic,0.94,,,,,,,
2025-12-24 01:08:46,Nyanya to Wuse,Nyanya,Wuse 2,24.31,26.15,25.87,-0.28,No Traffic,0.99,,,,,,,
2025-12-24 01:08:46,Kubwa to CBD,Kubwa,Central Business District,4.04,7.53,7.64,0.12,No Traffic,1.02,,,,,,,
2025-12-24 01:08:46,Lugbe to Area 1,Lugbe,Area 1,35.45,44.06,41.05,-3.01,No Traffic,0.93,,,,,,,
2025-12-24 01:08:46,Kuje to Central,Kuje,Central Area,40.56,35.02,36.49,1.47,No Traffic,1.04,,,,,,,
2025-12-24 01:08:46,Gwagwalada to City Gate,Gwagwalada,City Gate,55.09,43.08,39.64,-3.44,No Traffic,0.92,,,,,,,
2025-12-24 01:08:46,Wuse to CBD,Wuse Market,Central Business District,3.78,7.07,7.63,0.56,No Traffic,1.08,,,,,,,
2025-12-24 01:08:46,Maitama to Wuse,Maitama,Wuse,3.76,4.9,5.27,0.38,No Traffic,1.08,,,,,,,
2025-12-24 01:08:46,Asokoro to Wuse,Asokoro,Wuse,9.11,8.22,8.64,0.42,No Traffic,1.05,,,,,,,
2025-12-24 01:08:46,Asokoro to Maitama,Asokoro,Maitama,7.33,7.04,7.54,0.5,No Traffic,1.07,,,,,,,
2025-12-24 01:08:46,CBD to Maitama,CBD,Maitama,4.0,5.75,6.03,0.27,No Traffic,1.05,,,,,,,
2025-12-24 01:08:46,Garki to CBD,Garki,CBD,3.83,6.65,6.2,-0.45,No Traffic,0.93,,,,,,,
2025-12-24 01:08:46,Area 1 to Garki,Area 1,Garki,2.99,3.96,3.9,-0.06,No Traffic,0.98,,,,,,,
2025-12-24 01:08:46,Area 2 to Garki,Area 2,Garki,2.47,2.88,3.05,0.17,No Traffic,1.06,,,,,,,
2025-12-24 01:08:46,Area 3 to CBD,Area 3,CBD,3.56,7.08,7.5,0.43,No Traffic,1.06,,,,,,,
2025-12-24 01:08:46,Garki to Wuse,Garki,Wuse,5.26,6.24,6.73,0.49,No Traffic,1.08,,,,,,,
2025-12-24 01:08:46,Gwarinpa to CBD,Gwarinpa,CBD,15.93,17.37,15.98,-1.4,No Traffic,0.92,,,,,,,
2025-12-24 01:08:46,Dutse to Gwarinpa,Dutse,Gwarinpa,8.36,11.81,12.61,0.8,No Traffic,1.07,,,,,,,
2025-12-24 01:08:46,Kubwa to Gwarinpa,Kubwa,Gwarinpa,14.24,14.32,13.06,-1.26,No Traffic,0.91,,,,,,,
2025-12-24 01:08:46,Dutse to CBD,Dutse,CBD,8.29,9.25,8.86,-0.39,No Traffic,0.96,,,,,,,
2025-12-24 01:08:46,Dutse to Wuse,Dutse,Wuse,5.43,5.55,5.82,0.27,No Traffic,1.05,,,,,,,
2025-12-24 01:08:46,Gwarinpa to Wuse,Gwarinpa,Wuse,13.08,13.67,13.21,-0.46,No Traffic,0.97,,,,,,,
2025-12-24 01:08:46,Jabi to CBD,Jabi,CBD,5.08,8.63,8.21,-0.42,No Traffic,0.95,,,,,,,
2025-12-24 01:08:46,Utako to Jabi,Utako,Jabi,4.62,7.79,7.08,-0.71,No Traffic,0.91,,,,,,,
2025-12-24 01:08:46,Utako to CBD,Utako,CBD,8.36,11.56,11.47,-0.09,No Traffic,0.99,,,,,,,
2025-12-24 01:08:46,Wuye to Jabi,Wuye,Jabi,7.59,9.03,9.69,0.67,No Traffic,1.07,,,,,,,
2025-12-24 01:08:46,Utako to Wuse,Utako,Wuse,4.69,7.31,6.86,-0.45,No Traffic,0.94,,,,,,,
2025-12-24 01:08:46,Jabi to Wuse,Jabi,Wuse,2.23,3.67,3.89,0.22,No Traffic,1.06,,,,,,,
2025-12-24 01:08:46,Nyanya to Karu,Nyanya,Karu,10.18,15.65,15.23,-0.42,No Traffic,0.97,,,,,,,
2025-12-24 01:08:46,Karu to CBD,Karu,CBD,25.99,22.82,21.62,-1.2,No Traffic,0.95,,,,,,,
2025-12-24 01:08:46,Karu to Garki,Karu,Garki,28.08,21.98,23.69,1.71,No Traffic,1.08,,,,,,,
2025-12-24 01:08:46,Nyanya to Garki,Nyanya,Garki,26.4,25.3,26.04,0.73,No Traffic,1.03,,,,,,,
2025-12-24 01:08:46,Maraba to Nyanya,Maraba,Nyanya,24.45,32.2,32.08,-0.12,No Traffic,1.0,,,,,,,
2025-12-24 01:08:46,Lugbe to Airport,Lugbe,Airport Road,35.33,57.9,58.24,0.34,No Traffic,1.01,,,,,,,
2025-12-24 01:08:46,Airport to CBD,Airport Road,CBD,38.44,44.76,48.13,3.38,No Traffic,1.08,,,,,,,
2025-12-24 01:08:46,Lugbe to CBD,Lugbe,CBD,35.83,46.32,45.11,-1.21,No Traffic,0.97,,,,,,,
2025-12-24 01:08:46,Lugbe to Garki,Lugbe,Garki,36.08,43.85,45.5,1.65,No Traffic,1.04,,,,,,,
2025-12-24 01:08:46,Kuje to Gwagwalada,Kuje,Gwagwalada,20.31,22.5,23.71,1.21,No Traffic,1.05,,,,,,,
2025-12-24 01:08:46,Gwagwalada to CBD,Gwagwalada,CBD,55.46,45.34,43.81,-1.53,No Traffic,0.97,,,,,,,
2025-12-24 01:08:46,Kuje to Lugbe,Kuje,Lugbe,19.91,33.02,33.62,0.6,No Traffic,1.02,,,,,,,
2025-12-24 01:08:46,Lokogoma to Garki,Lokogoma,Garki,6.51,7.37,7.85,0.49,No Traffic,1.07,,,,,,,
2025-12-24 01:08:46,Apo to Lokogoma,Apo,Lokogoma,3.13,4.0,3.6,-0.4,No Traffic,0.9,,,,,,,
2025-12-24 01:08:46,Gudu to Garki,Gudu,Garki,8.8,8.73,8.78,0.04,No Traffic,1.0,,,,,,,
2025-12-24 01:08:46,Lokogoma to CBD,Lokogoma,CBD,11.38,13.66,13.66,0.0,No Traffic,1.0,,,,,,,
2025-12-24 01:08:46,Galadimawa to Garki,Galadimawa,Garki,9.3,11.59,10.43,-1.15,No Traffic,0.9,,,,,,,
2025-12-24 01:08:46,Maraba to CBD,Maraba,CBD,41.72,41.16,40.43,-0.73,No Traffic,0.98,,,,,,,
2025-12-24 01:08:46,Karshi to Kuje,Karshi,Kuje,89.9,97.14,97.84,0.71,No Traffic,1.01,,,,,,,
2025-12-24 01:08:46,Masaka to Lugbe,Masaka,Lugbe,30.23,48.35,48.35,0.01,No Traffic,1.0,,,,,,,
2025-12-24 01:08:46,Life Camp to Utako,Life Camp,Utako,7.59,9.79,10.42,0.63,No Traffic,1.06,,,,,,,
2025-12-24 01:08:46,Jikwoyi to Garki,Jikwoyi,Garki,15.16,14.32,15.44,1.12,No Traffic,1.08,,,,,,,
2025-12-24 01:08:46,Kurudu to Nyanya,Kurudu,Nyanya,15.6,23.94,24.92,0.97,No Traffic,1.04,,,,,,,
2025-12-24 01:08:46,Mpape to Gwarinpa,Mpape,Gwarinpa,11.3,15.18,14.25,-0.93,No Traffic,0.94,,,,,,,
2025-12-24 01:08:46,Bwari to Mpape,Bwari,Mpape,10.62,19.23,20.18,0.95,No Traffic,1.05,,,,,,,
2025-12-24 01:08:46,Bwari to CBD,Bwari,CBD,31.28,27.24,26.74,-0.5,No Traffic,0.98,,,,,,,
2025-12-24 01:08:46,Katampe to Maitama,Katampe,Maitama,8.38,9.64,8.94,-0.7,No Traffic,0.93,,,,,,,
2025-12-24 01:08:46,Jahi to Wuse,Jahi,Wuse,5.61,6.48,6.88,0.4,No Traffic,1.06,,,,,,,
2025-12-24 01:08:46,Katampe to Jabi,Katampe,Jabi,10.29,11.64,12.23,0.59,No Traffic,1.05,,,,,,,
2025-12-24 01:08:46,Berger to Garki,Berger,Garki,6.65,6.33,6.38,0.05,No Traffic,1.01,,,,,,,
2025-12-24 01:08:46,Kado to Berger,Kado,Berger,7.22,6.98,6.66,-0.31,No Traffic,0.96,,,,,,,
2025-12-24 01:08:46,Kubwa to Nyanya,Kubwa,Nyanya,25.58,25.56,26.62,1.06,No Traffic,1.04,,,,,,,
2025-12-24 01:08:46,Gwarinpa to Lugbe,Gwarinpa,Lugbe,34.88,49.83,53.01,3.18,No Traffic,1.06,,,,,,,
2025-12-24 01:08:46,Maitama to Garki,Maitama,Garki,8.59,8.18,8.61,0.43,No Traffic,1.05,,,,,,,
2025-12-24 01:08:46,Jabi to Asokoro,Jabi,Asokoro,10.03,9.9,10.74,0.85,No Traffic,1.09,,,,,,,
2025-12-24 01:08:46,Wuse to Jabi,Wuse,Jabi,2.61,5.29,5.67,0.38,No Traffic,1.07,,,,,,,
2025-12-24 01:08:46,Wuse to Utako,Wuse,Utako,4.54,6.9,7.26,0.36,No Traffic,1.05,,,,,,,
2025-12-24 01:08:46,Wuse to Garki,Wuse,Garki,6.0,7.09,6.93,-0.16,No Traffic,0.98,,,,,,,
2025-12-24 01:08:46,Maitama to Asokoro,Maitama,Asokoro,6.87,6.51,6.86,0.35,No Traffic,1.05,,,,,,,
2025-12-24 01:08:46,Maitama to Jabi,Maitama,Jabi,6.47,9.1,8.75,-0.35,No Traffic,0.96,,,,,,,
2025-12-24 01:08:46,Asokoro to CBD,Asokoro,CBD,6.42,8.14,8.89,0.75,No Traffic,1.09,,,,,,,
2025-12-24 01:08:46,Asokoro to Garki,Asokoro,Garki,8.52,7.3,7.29,-0.01,No Traffic,1.0,,,,,,,
2025-12-24 01:08:46,Gwarinpa to Dutse,Gwarinpa,Dutse,7.75,9.17,8.53,-0.63,No Traffic,0.93,,,,,,,
2025-12-24 01:08:46,Gwarinpa to Kubwa,Gwarinpa,Kubwa,15.01,15.14,13.91,-1.23,No Traffic,0.92,,,,,,,
2025-12-24 01:08:46,Kubwa to Dutse,Kubwa,Dutse,8.8,8.92,9.45,0.53,No Traffic,1.06,,,,,,,
2025-12-24 01:08:46,Kubwa to Wuse,Kubwa,Wuse,3.62,4.79,4.9,0.11,No Traffic,1.02,,,,,,,
2025-12-24 01:08:46,Nyanya to Maraba,Nyanya,Maraba,24.45,33.77,32.46,-1.3,No Traffic,0.96,,,,,,,
2025-12-24 01:08:46,Karu to Maraba,Karu,Maraba,10.35,24.54,22.13,-2.41,No Traffic,0.9,,,,,,,
2025-12-24 01:08:46,Lugbe to Lokogoma,Lugbe,Lokogoma,25.58,38.99,35.61,-3.37,No Traffic,0.91,,,,,,,
2025-12-24 01:08:46,Lugbe to Apo,Lugbe,Apo,23.11,36.97,37.22,0.25,No Traffic,1.01,,,,,,,
2025-12-24 01:08:46,Kuje to Gwagwalada,Kuje,Gwagwalada,20.31,22.5,21.36,-1.14,No Traffic,0.95,,,,,,,
2025-12-24 01:08:46,Kuje to Lugbe,Kuje,Lugbe,19.91,33.02,31.94,-1.08,No Traffic,0.97,,,,,,,
2025-12-24 01:08:46,Mpape to Bwari,Mpape,Bwari,15.53,17.7,19.19,1.49,No Traffic,1.08,,,,,,,
2025-12-24 01:08:46,Life Camp to Gwarinpa,Life Camp,Gwarinpa,4.86,7.81,7.53,-0.27,No Traffic,0.97,,,,,,,
2025-12-24 01:08:46,Garki to Area 1,Garki,Area 1,2.46,3.49,3.28,-0.21,No Traffic,0.94,,,,,,,
2025-12-24 01:08:46,Area 1 to Area 2,Area 1,Area 2,1.29,2.24,2.26,0.02,No Traffic,1.01,,,,,,,
2025-12-24 01:08:46,Area 2 to Area 3,Area 2,Area 3,3.07,3.54,3.51,-0.04,No Traffic,0.99,,,,,,,
2025-12-24 01:08:46,Utako to Wuye,Utako,Wuye,6.03,9.19,10.03,0.85,No Traffic,1.09,,,,,,,
2025-12-24 01:38:05,Nyanya to Wuse,Nyanya,Wuse 2,24.31,26.15,27.66,1.52,No Traffic,1.06,,,,,,,
2025-12-24 01:38:05,Kuje to Central,Kuje,Central Area,40.56,35.02,37.25,2.23,No Traffic,1.06,,,,,,,
2025-12-24 01:38:05,Airport to Maitama,Airport Road,Maitama,41.36,45.21,46.89,1.68,No Traffic,1.04,,,,,,,
2025-12-24 01:38:05,Kubwa to CBD,Kubwa,Central Business District,4.04,7.53,7.67,0.14,No Traffic,1.02,,,,,,,
2025-12-24 01:38:05,Lugbe to Area 1,Lugbe,Area 1,35.45,44.06,41.53,-2.53,No Traffic,0.94,,,,,,,
2025-12-24 01:38:05,Maitama to Wuse,Maitama,Wuse,3.76,4.9,5.27,0.37,No Traffic,1.08,,,,,,,
2025-12-24 01:38:05,Asokoro to Wuse,Asokoro,Wuse,9.11,8.22,7.42,-0.8,No Traffic,0.9,,,,,,,
2025-12-24 01:38:05,Asokoro to Maitama,Asokoro,Maitama,7.33,7.04,6.89,-0.15,No Traffic,0.98,,,,,,,
2025-12-24 01:38:06,Kubwa to CBD,Kubwa,Central Business District,4.04,7.53,8.27,0.74,No Traffic,1.1,,,,,,,
2025-12-24 01:38:06,Nyanya to Wuse,Nyanya,Wuse 2,24.31,26.15,24.23,-1.92,No Traffic,0.93,,,,,,,
2025-12-24 01:38:06,Lugbe to Area 1,Lugbe,Area 1,35.45,44.06,41.76,-2.29,No Traffic,0.95,,,,,,,
2025-12-24 01:38:06,Airport to Maitama,Airport Road,Maitama,41.36,45.21,42.06,-3.15,No Traffic,0.93,,,,,,,
2025-12-24 01:38:06,Kuje to Central,Kuje,Central Area,40.56,35.02,34.18,-0.84,No Traffic,0.98,,,,,,,
2025-12-24 01:38:07,Kuje to Central,Kuje,Central Area,40.56,35.02,31.81,-3.21,No Traffic,0.91,,,,,,,
2025-12-24 01:38:07,Gwagwalada to City Gate,Gwagwalada,City Gate,55.09,43.08,46.7,3.62,No Traffic,1.08,,,,,,,
2025-12-24 01:38:07,Maitama to Wuse,Maitama,Wuse,3.76,4.9,5.16,0.26,No Traffic,1.05,,,,,,,
2025-12-24 01:38:06,Airport to Maitama,Airport Road,Maitama,41.36,45.21,49.58,4.37,No Traffic,1.1,,,,,,,
2025-12-24 01:38:06,Nyanya to Wuse,Nyanya,Wuse 2,24.31,26.15,24.81,-1.34,No Traffic,0.95,,,,,,,
2025-12-24 01:38:06,Kubwa to CBD,Kubwa,Central Business District,4.04,7.53,8.17,0.65,No Traffic,1.09,,,,,,,
2025-12-24 01:38:06,Lugbe to Area 1,Lugbe,Area 1,35.45,44.06,46.62,2.56,No Traffic,1.06,,,,,,,
2025-12-24 01:38:06,Kuje to Central,Kuje,Central Area,40.56,35.02,31.61,-3.41,No Traffic,0.9,,,,,,,
2025-12-24 02:27:39,Lugbe to Area 1,Lugbe,Area 1,35.45,44.06,39.83,-4.22,No Traffic,0.9,,,,,,,
2025-12-24 02:27:39,Kubwa to CBD,Kubwa,Central Business District,4.04,7.53,6.81,-0.72,No Traffic,0.9,,,,,,,
2025-12-24 02:27:39,Nyanya to Wuse,Nyanya,Wuse 2,24.31,26.15,27.13,0.99,No Traffic,1.04,,,,,,,
2025-12-24 02:27:39,Kuje to Central,Kuje,Central Area,40.56,35.02,33.46,-1.56,No Traffic,0.96,,,,,,,
2025-12-24 02:27:39,Airport to Maitama,Airport Road,Maitama,41.36,45.21,41.71,-3.5,No Traffic,0.92,,,,,,,
2025-12-24 02:27:39,Gwagwalada to City Gate,Gwagwalada,City Gate,55.09,43.08,41.92,-1.16,No Traffic,0.97,,,,,,,
2025-12-24 02:27:39,Maitama to Wuse,Maitama,Wuse,3.76,4.9,4.43,-0.47,No Traffic,0.9,,,,,,,
2025-12-24 02:27:39,Asokoro to Wuse,Asokoro,Wuse,9.11,8.22,8.62,0.4,No Traffic,1.05,,,,,,,
2025-12-24 02:27:42,Kubwa to CBD,Kubwa,Central Business District,4.04,7.53,7.52,-0.01,No Traffic,1.0,,,,,,,
